Date,Month,Day,Hour_Ending,Index,Value
2022-04-05 23:00:00,4,5,24,40524,0
2022-04-06 00:00:00,4,6,1,40601,0
2022-04-06 01:00:00,4,6,2,40602,0
2022-04-06 02:00:00,4,6,3,40603,0
2022-04-06 03:00:00,4,6,4,40604,0
2022-04-06 04:00:00,4,6,5,40605,0
2022-04-06 05:00:00,4,6,6,40606,0.012
2022-04-06 06:00:00,4,6,7,40607,0.462
2022-04-06 07:00:00,4,6,8,40608,1.947
2022-04-06 08:00:00,4,6,9,40609,4.257
2022-04-06 09:00:00,4,6,10,40610,6.984
2022-04-06 10:00:00,4,6,11,40611,9.636
2022-04-06 11:00:00,4,6,12,40612,11.742
2022-04-06 12:00:00,4,6,13,40613,12.924
2022-04-06 13:00:00,4,6,14,40614,12.963
2022-04-06 14:00:00,4,6,15,40615,11.847
2022-04-06 15:00:00,4,6,16,40616,9.765
2022-04-06 16:00:00,4,6,17,40617,7.08
2022-04-06 17:00:00,4,6,18,40618,4.254
2022-04-06 18:00:00,4,6,19,40619,1.782
2022-04-06 19:00:00,4,6,20,40620,0.228
2022-04-06 20:00:00,4,6,21,40621,0
2022-04-06 21:00:00,4,6,22,40622,0
2022-04-06 22:00:00,4,6,23,40623,0
2022-04-06 23:00:00,4,6,24,40624,0
2022-04-07 00:00:00,4,7,1,40701,0
2022-04-07 01:00:00,4,7,2,40702,0
2022-04-07 02:00:00,4,7,3,40703,0
2022-04-07 03:00:00,4,7,4,40704,0
2022-04-07 04:00:00,4,7,5,40705,0
2022-04-07 05:00:00,4,7,6,40706,0.012
2022-04-07 06:00:00,4,7,7,40707,0.462
2022-04-07 07:00:00,4,7,8,40708,1.947
2022-04-07 08:00:00,4,7,9,40709,4.257
2022-04-07 09:00:00,4,7,10,40710,6.984
2022-04-07 10:00:00,4,7,11,40711,9.636
2022-04-07 11:00:00,4,7,12,40712,11.742
2022-04-07 12:00:00,4,7,13,40713,12.924
2022-04-07 13:00:00,4,7,14,40714,12.963
2022-04-07 14:00:00,4,7,15,40715,11.847
2022-04-07 15:00:00,4,7,16,40716,9.765
2022-04-07 16:00:00,4,7,17,40717,7.08
2022-04-07 17:00:00,4,7,18,40718,4.254
2022-04-07 18:00:00,4,7,19,40719,1.782
2022-04-07 19:00:00,4,7,20,40720,0.228
2022-04-07 20:00:00,4,7,21,40721,0
2022-04-07 21:00:00,4,7,22,40722,0
2022-04-07 22:00:00,4,7,23,40723,0
2022-04-07 23:00:00,4,7,24,40724,0
2022-04-08 00:00:00,4,8,1,40801,0
2022-04-08 01:00:00,4,8,2,40802,0
2022-04-08 02:00:00,4,8,3,40803,0
2022-04-08 03:00:00,4,8,4,40804,0
2022-04-08 04:00:00,4,8,5,40805,0
2022-04-08 05:00:00,4,8,6,40806,0.012
2022-04-08 06:00:00,4,8,7,40807,0.462
2022-04-08 07:00:00,4,8,8,40808,1.947
2022-04-08 08:00:00,4,8,9,40809,4.257
2022-04-08 09:00:00,4,8,10,40810,6.984
2022-04-08 10:00:00,4,8,11,40811,9.636
2022-04-08 11:00:00,4,8,12,40812,11.742
2022-04-08 12:00:00,4,8,13,40813,12.924
2022-04-08 13:00:00,4,8,14,40814,12.963
2022-04-08 14:00:00,4,8,15,40815,11.847
2022-04-08 15:00:00,4,8,16,40816,9.765
2022-04-08 16:00:00,4,8,17,40817,7.08
2022-04-08 17:00:00,4,8,18,40818,4.254
2022-04-08 18:00:00,4,8,19,40819,1.782
2022-04-08 19:00:00,4,8,20,40820,0.228
2022-04-08 20:00:00,4,8,21,40821,0
2022-04-08 21:00:00,4,8,22,40822,0
2022-04-08 22:00:00,4,8,23,40823,0
2022-04-08 23:00:00,4,8,24,40824,0
2022-04-09 00:00:00,4,9,1,40901,0
2022-04-09 01:00:00,4,9,2,40902,0
2022-04-09 02:00:00,4,9,3,40903,0
2022-04-09 03:00:00,4,9,4,40904,0
2022-04-09 04:00:00,4,9,5,40905,0
2022-04-09 05:00:00,4,9,6,40906,0.012
2022-04-09 06:00:00,4,9,7,40907,0.462
2022-04-09 07:00:00,4,9,8,40908,1.947
2022-04-09 08:00:00,4,9,9,40909,4.257
2022-04-09 09:00:00,4,9,10,40910,6.984
2022-04-09 10:00:00,4,9,11,40911,9.636
2022-04-09 11:00:00,4,9,12,40912,11.742
2022-04-09 12:00:00,4,9,13,40913,12.924
2022-04-09 13:00:00,4,9,14,40914,12.963
2022-04-09 14:00:00,4,9,15,40915,11.847
2022-04-09 15:00:00,4,9,16,40916,9.765
2022-04-09 16:00:00,4,9,17,40917,7.08
2022-04-09 17:00:00,4,9,18,40918,4.254
2022-04-09 18:00:00,4,9,19,40919,1.782
2022-04-09 19:00:00,4,9,20,40920,0.228
2022-04-09 20:00:00,4,9,21,40921,0
2022-04-09 21:00:00,4,9,22,40922,0
2022-04-09 22:00:00,4,9,23,40923,0
2022-04-09 23:00:00,4,9,24,40924,0
2022-04-10 00:00:00,4,10,1,41001,0
2022-04-10 01:00:00,4,10,2,41002,0
2022-04-10 02:00:00,4,10,3,41003,0
2022-04-10 03:00:00,4,10,4,41004,0
2022-04-10 04:00:00,4,10,5,41005,0
2022-04-10 05:00:00,4,10,6,41006,0.012
2022-04-10 06:00:00,4,10,7,41007,0.462
2022-04-10 07:00:00,4,10,8,41008,1.947
2022-04-10 08:00:00,4,10,9,41009,4.257
2022-04-10 09:00:00,4,10,10,41010,6.984
2022-04-10 10:00:00,4,10,11,41011,9.636
2022-04-10 11:00:00,4,10,12,41012,11.742
2022-04-10 12:00:00,4,10,13,41013,12.924
2022-04-10 13:00:00,4,10,14,41014,12.963
2022-04-10 14:00:00,4,10,15,41015,11.847
2022-04-10 15:00:00,4,10,16,41016,9.765
2022-04-10 16:00:00,4,10,17,41017,7.08
2022-04-10 17:00:00,4,10,18,41018,4.254
2022-04-10 18:00:00,4,10,19,41019,1.782
2022-04-10 19:00:00,4,10,20,41020,0.228
2022-04-10 20:00:00,4,10,21,41021,0
2022-04-10 21:00:00,4,10,22,41022,0
2022-04-10 22:00:00,4,10,23,41023,0
2022-04-10 23:00:00,4,10,24,41024,0
2022-04-11 00:00:00,4,11,1,41101,0
2022-04-11 01:00:00,4,11,2,41102,0
2022-04-11 02:00:00,4,11,3,41103,0
2022-04-11 03:00:00,4,11,4,41104,0
2022-04-11 04:00:00,4,11,5,41105,0
2022-04-11 05:00:00,4,11,6,41106,0.012
2022-04-11 06:00:00,4,11,7,41107,0.462
2022-04-11 07:00:00,4,11,8,41108,1.947
2022-04-11 08:00:00,4,11,9,41109,4.257
2022-04-11 09:00:00,4,11,10,41110,6.984
2022-04-11 10:00:00,4,11,11,41111,9.636
2022-04-11 11:00:00,4,11,12,41112,11.742
2022-04-11 12:00:00,4,11,13,41113,12.924
2022-04-11 13:00:00,4,11,14,41114,12.963
2022-04-11 14:00:00,4,11,15,41115,11.847
2022-04-11 15:00:00,4,11,16,41116,9.765
2022-04-11 16:00:00,4,11,17,41117,7.08
2022-04-11 17:00:00,4,11,18,41118,4.254
2022-04-11 18:00:00,4,11,19,41119,1.782
2022-04-11 19:00:00,4,11,20,41120,0.228
2022-04-11 20:00:00,4,11,21,41121,0
2022-04-11 21:00:00,4,11,22,41122,0
2022-04-11 22:00:00,4,11,23,41123,0
2022-04-11 23:00:00,4,11,24,41124,0
2022-04-12 00:00:00,4,12,1,41201,0
2022-04-12 01:00:00,4,12,2,41202,0
2022-04-12 02:00:00,4,12,3,41203,0
2022-04-12 03:00:00,4,12,4,41204,0
2022-04-12 04:00:00,4,12,5,41205,0
2022-04-12 05:00:00,4,12,6,41206,0.012
2022-04-12 06:00:00,4,12,7,41207,0.462
2022-04-12 07:00:00,4,12,8,41208,1.947
2022-04-12 08:00:00,4,12,9,41209,4.257
2022-04-12 09:00:00,4,12,10,41210,6.984
2022-04-12 10:00:00,4,12,11,41211,9.636
2022-04-12 11:00:00,4,12,12,41212,11.742
2022-04-12 12:00:00,4,12,13,41213,12.924
2022-04-12 13:00:00,4,12,14,41214,12.963
2022-04-12 14:00:00,4,12,15,41215,11.847
2022-04-12 15:00:00,4,12,16,41216,9.765
2022-04-12 16:00:00,4,12,17,41217,7.08
2022-04-12 17:00:00,4,12,18,41218,4.254
2022-04-12 18:00:00,4,12,19,41219,1.782
2022-04-12 19:00:00,4,12,20,41220,0.228
2022-04-12 20:00:00,4,12,21,41221,0
2022-04-12 21:00:00,4,12,22,41222,0
2022-04-12 22:00:00,4,12,23,41223,0
2022-04-12 23:00:00,4,12,24,41224,0
2022-04-13 00:00:00,4,13,1,41301,0
2022-04-13 01:00:00,4,13,2,41302,0
2022-04-13 02:00:00,4,13,3,41303,0
2022-04-13 03:00:00,4,13,4,41304,0
2022-04-13 04:00:00,4,13,5,41305,0
2022-04-13 05:00:00,4,13,6,41306,0.012
2022-04-13 06:00:00,4,13,7,41307,0.462
2022-04-13 07:00:00,4,13,8,41308,1.947
2022-04-13 08:00:00,4,13,9,41309,4.257
2022-04-13 09:00:00,4,13,10,41310,6.984
2022-04-13 10:00:00,4,13,11,41311,9.636
2022-04-13 11:00:00,4,13,12,41312,11.742
2022-04-13 12:00:00,4,13,13,41313,12.924
2022-04-13 13:00:00,4,13,14,41314,12.963
2022-04-13 14:00:00,4,13,15,41315,11.847
2022-04-13 15:00:00,4,13,16,41316,9.765
2022-04-13 16:00:00,4,13,17,41317,7.08
2022-04-13 17:00:00,4,13,18,41318,4.254
2022-04-13 18:00:00,4,13,19,41319,1.782
2022-04-13 19:00:00,4,13,20,41320,0.228
2022-04-13 20:00:00,4,13,21,41321,0
2022-04-13 21:00:00,4,13,22,41322,0
2022-04-13 22:00:00,4,13,23,41323,0
2022-04-13 23:00:00,4,13,24,41324,0
2022-04-14 00:00:00,4,14,1,41401,0
2022-04-14 01:00:00,4,14,2,41402,0
2022-04-14 02:00:00,4,14,3,41403,0
2022-04-14 03:00:00,4,14,4,41404,0
2022-04-14 04:00:00,4,14,5,41405,0
2022-04-14 05:00:00,4,14,6,41406,0.012
2022-04-14 06:00:00,4,14,7,41407,0.462
2022-04-14 07:00:00,4,14,8,41408,1.947
2022-04-14 08:00:00,4,14,9,41409,4.257
2022-04-14 09:00:00,4,14,10,41410,6.984
2022-04-14 10:00:00,4,14,11,41411,9.636
2022-04-14 11:00:00,4,14,12,41412,11.742
2022-04-14 12:00:00,4,14,13,41413,12.924
2022-04-14 13:00:00,4,14,14,41414,12.963
2022-04-14 14:00:00,4,14,15,41415,11.847
2022-04-14 15:00:00,4,14,16,41416,9.765
2022-04-14 16:00:00,4,14,17,41417,7.08
2022-04-14 17:00:00,4,14,18,41418,4.254
2022-04-14 18:00:00,4,14,19,41419,1.782
2022-04-14 19:00:00,4,14,20,41420,0.228
2022-04-14 20:00:00,4,14,21,41421,0
2022-04-14 21:00:00,4,14,22,41422,0
2022-04-14 22:00:00,4,14,23,41423,0
2022-04-14 23:00:00,4,14,24,41424,0
2022-04-15 00:00:00,4,15,1,41501,0
2022-04-15 01:00:00,4,15,2,41502,0
2022-04-15 02:00:00,4,15,3,41503,0
2022-04-15 03:00:00,4,15,4,41504,0
2022-04-15 04:00:00,4,15,5,41505,0
2022-04-15 05:00:00,4,15,6,41506,0.012
2022-04-15 06:00:00,4,15,7,41507,0.462
2022-04-15 07:00:00,4,15,8,41508,1.947
2022-04-15 08:00:00,4,15,9,41509,4.257
2022-04-15 09:00:00,4,15,10,41510,6.984
2022-04-15 10:00:00,4,15,11,41511,9.636
2022-04-15 11:00:00,4,15,12,41512,11.742
2022-04-15 12:00:00,4,15,13,41513,12.924
2022-04-15 13:00:00,4,15,14,41514,12.963
2022-04-15 14:00:00,4,15,15,41515,11.847
2022-04-15 15:00:00,4,15,16,41516,9.765
2022-04-15 16:00:00,4,15,17,41517,7.08
2022-04-15 17:00:00,4,15,18,41518,4.254
2022-04-15 18:00:00,4,15,19,41519,1.782
2022-04-15 19:00:00,4,15,20,41520,0.228
2022-04-15 20:00:00,4,15,21,41521,0
2022-04-15 21:00:00,4,15,22,41522,0
2022-04-15 22:00:00,4,15,23,41523,0
2022-04-15 23:00:00,4,15,24,41524,0
2022-04-16 00:00:00,4,16,1,41601,0
2022-04-16 01:00:00,4,16,2,41602,0
2022-04-16 02:00:00,4,16,3,41603,0
2022-04-16 03:00:00,4,16,4,41604,0
2022-04-16 04:00:00,4,16,5,41605,0
2022-04-16 05:00:00,4,16,6,41606,0.012
2022-04-16 06:00:00,4,16,7,41607,0.462
2022-04-16 07:00:00,4,16,8,41608,1.947
2022-04-16 08:00:00,4,16,9,41609,4.257
2022-04-16 09:00:00,4,16,10,41610,6.984
2022-04-16 10:00:00,4,16,11,41611,9.636
2022-04-16 11:00:00,4,16,12,41612,11.742
2022-04-16 12:00:00,4,16,13,41613,12.924
2022-04-16 13:00:00,4,16,14,41614,12.963
2022-04-16 14:00:00,4,16,15,41615,11.847
2022-04-16 15:00:00,4,16,16,41616,9.765
2022-04-16 16:00:00,4,16,17,41617,7.08
2022-04-16 17:00:00,4,16,18,41618,4.254
2022-04-16 18:00:00,4,16,19,41619,1.782
2022-04-16 19:00:00,4,16,20,41620,0.228
2022-04-16 20:00:00,4,16,21,41621,0
2022-04-16 21:00:00,4,16,22,41622,0
2022-04-16 22:00:00,4,16,23,41623,0
2022-04-16 23:00:00,4,16,24,41624,0
2022-04-17 00:00:00,4,17,1,41701,0
2022-04-17 01:00:00,4,17,2,41702,0
2022-04-17 02:00:00,4,17,3,41703,0
2022-04-17 03:00:00,4,17,4,41704,0
2022-04-17 04:00:00,4,17,5,41705,0
2022-04-17 05:00:00,4,17,6,41706,0.012
2022-04-17 06:00:00,4,17,7,41707,0.462
2022-04-17 07:00:00,4,17,8,41708,1.947
2022-04-17 08:00:00,4,17,9,41709,4.257
2022-04-17 09:00:00,4,17,10,41710,6.984
2022-04-17 10:00:00,4,17,11,41711,9.636
2022-04-17 11:00:00,4,17,12,41712,11.742
2022-04-17 12:00:00,4,17,13,41713,12.924
2022-04-17 13:00:00,4,17,14,41714,12.963
2022-04-17 14:00:00,4,17,15,41715,11.847
2022-04-17 15:00:00,4,17,16,41716,9.765
2022-04-17 16:00:00,4,17,17,41717,7.08
2022-04-17 17:00:00,4,17,18,41718,4.254
2022-04-17 18:00:00,4,17,19,41719,1.782
2022-04-17 19:00:00,4,17,20,41720,0.228
2022-04-17 20:00:00,4,17,21,41721,0
2022-04-17 21:00:00,4,17,22,41722,0
2022-04-17 22:00:00,4,17,23,41723,0
2022-04-17 23:00:00,4,17,24,41724,0
2022-04-18 00:00:00,4,18,1,41801,0
2022-04-18 01:00:00,4,18,2,41802,0
2022-04-18 02:00:00,4,18,3,41803,0
2022-04-18 03:00:00,4,18,4,41804,0
2022-04-18 04:00:00,4,18,5,41805,0
2022-04-18 05:00:00,4,18,6,41806,0.012
2022-04-18 06:00:00,4,18,7,41807,0.462
2022-04-18 07:00:00,4,18,8,41808,1.947
2022-04-18 08:00:00,4,18,9,41809,4.257
2022-04-18 09:00:00,4,18,10,41810,6.984
2022-04-18 10:00:00,4,18,11,41811,9.636
2022-04-18 11:00:00,4,18,12,41812,11.742
2022-04-18 12:00:00,4,18,13,41813,12.924
2022-04-18 13:00:00,4,18,14,41814,12.963
2022-04-18 14:00:00,4,18,15,41815,11.847
2022-04-18 15:00:00,4,18,16,41816,9.765
2022-04-18 16:00:00,4,18,17,41817,7.08
2022-04-18 17:00:00,4,18,18,41818,4.254
2022-04-18 18:00:00,4,18,19,41819,1.782
2022-04-18 19:00:00,4,18,20,41820,0.228
2022-04-18 20:00:00,4,18,21,41821,0
2022-04-18 21:00:00,4,18,22,41822,0
2022-04-18 22:00:00,4,18,23,41823,0
2022-04-18 23:00:00,4,18,24,41824,0
2022-04-19 00:00:00,4,19,1,41901,0
2022-04-19 01:00:00,4,19,2,41902,0
2022-04-19 02:00:00,4,19,3,41903,0
2022-04-19 03:00:00,4,19,4,41904,0
2022-04-19 04:00:00,4,19,5,41905,0
2022-04-19 05:00:00,4,19,6,41906,0.012
2022-04-19 06:00:00,4,19,7,41907,0.462
2022-04-19 07:00:00,4,19,8,41908,1.947
2022-04-19 08:00:00,4,19,9,41909,4.257
2022-04-19 09:00:00,4,19,10,41910,6.984
2022-04-19 10:00:00,4,19,11,41911,9.636
2022-04-19 11:00:00,4,19,12,41912,11.742
2022-04-19 12:00:00,4,19,13,41913,12.924
2022-04-19 13:00:00,4,19,14,41914,12.963
2022-04-19 14:00:00,4,19,15,41915,11.847
2022-04-19 15:00:00,4,19,16,41916,9.765
2022-04-19 16:00:00,4,19,17,41917,7.08
2022-04-19 17:00:00,4,19,18,41918,4.254
2022-04-19 18:00:00,4,19,19,41919,1.782
2022-04-19 19:00:00,4,19,20,41920,0.228
2022-04-19 20:00:00,4,19,21,41921,0
2022-04-19 21:00:00,4,19,22,41922,0
2022-04-19 22:00:00,4,19,23,41923,0
2022-04-19 23:00:00,4,19,24,41924,0
2022-04-20 00:00:00,4,20,1,42001,0
2022-04-20 01:00:00,4,20,2,42002,0
2022-04-20 02:00:00,4,20,3,42003,0
2022-04-20 03:00:00,4,20,4,42004,0
2022-04-20 04:00:00,4,20,5,42005,0
2022-04-20 05:00:00,4,20,6,42006,0.012
2022-04-20 06:00:00,4,20,7,42007,0.462
2022-04-20 07:00:00,4,20,8,42008,1.947
2022-04-20 08:00:00,4,20,9,42009,4.257
2022-04-20 09:00:00,4,20,10,42010,6.984
2022-04-20 10:00:00,4,20,11,42011,9.636
2022-04-20 11:00:00,4,20,12,42012,11.742
2022-04-20 12:00:00,4,20,13,42013,12.924
2022-04-20 13:00:00,4,20,14,42014,12.963
2022-04-20 14:00:00,4,20,15,42015,11.847
2022-04-20 15:00:00,4,20,16,42016,9.765
2022-04-20 16:00:00,4,20,17,42017,7.08
2022-04-20 17:00:00,4,20,18,42018,4.254
2022-04-20 18:00:00,4,20,19,42019,1.782
2022-04-20 19:00:00,4,20,20,42020,0.228
2022-04-20 20:00:00,4,20,21,42021,0
2022-04-20 21:00:00,4,20,22,42022,0
2022-04-20 22:00:00,4,20,23,42023,0
2022-04-20 23:00:00,4,20,24,42024,0
2022-04-21 00:00:00,4,21,1,42101,0
2022-04-21 01:00:00,4,21,2,42102,0
2022-04-21 02:00:00,4,21,3,42103,0
2022-04-21 03:00:00,4,21,4,42104,0
2022-04-21 04:00:00,4,21,5,42105,0
2022-04-21 05:00:00,4,21,6,42106,0.012
2022-04-21 06:00:00,4,21,7,42107,0.462
2022-04-21 07:00:00,4,21,8,42108,1.947
2022-04-21 08:00:00,4,21,9,42109,4.257
2022-04-21 09:00:00,4,21,10,42110,6.984
2022-04-21 10:00:00,4,21,11,42111,9.636
2022-04-21 11:00:00,4,21,12,42112,11.742
2022-04-21 12:00:00,4,21,13,42113,12.924
2022-04-21 13:00:00,4,21,14,42114,12.963
2022-04-21 14:00:00,4,21,15,42115,11.847
2022-04-21 15:00:00,4,21,16,42116,9.765
2022-04-21 16:00:00,4,21,17,42117,7.08
2022-04-21 17:00:00,4,21,18,42118,4.254
2022-04-21 18:00:00,4,21,19,42119,1.782
2022-04-21 19:00:00,4,21,20,42120,0.228
2022-04-21 20:00:00,4,21,21,42121,0
2022-04-21 21:00:00,4,21,22,42122,0
2022-04-21 22:00:00,4,21,23,42123,0
2022-04-21 23:00:00,4,21,24,42124,0
2022-04-22 00:00:00,4,22,1,42201,0
2022-04-22 01:00:00,4,22,2,42202,0
2022-04-22 02:00:00,4,22,3,42203,0
2022-04-22 03:00:00,4,22,4,42204,0
2022-04-22 04:00:00,4,22,5,42205,0
2022-04-22 05:00:00,4,22,6,42206,0.012
2022-04-22 06:00:00,4,22,7,42207,0.462
2022-04-22 07:00:00,4,22,8,42208,1.947
2022-04-22 08:00:00,4,22,9,42209,4.257
2022-04-22 09:00:00,4,22,10,42210,6.984
2022-04-22 10:00:00,4,22,11,42211,9.636
2022-04-22 11:00:00,4,22,12,42212,11.742
2022-04-22 12:00:00,4,22,13,42213,12.924
2022-04-22 13:00:00,4,22,14,42214,12.963
2022-04-22 14:00:00,4,22,15,42215,11.847
2022-04-22 15:00:00,4,22,16,42216,9.765
2022-04-22 16:00:00,4,22,17,42217,7.08
2022-04-22 17:00:00,4,22,18,42218,4.254
2022-04-22 18:00:00,4,22,19,42219,1.782
2022-04-22 19:00:00,4,22,20,42220,0.228
2022-04-22 20:00:00,4,22,21,42221,0
2022-04-22 21:00:00,4,22,22,42222,0
2022-04-22 22:00:00,4,22,23,42223,0
2022-04-22 23:00:00,4,22,24,42224,0
2022-04-23 00:00:00,4,23,1,42301,0
2022-04-23 01:00:00,4,23,2,42302,0
2022-04-23 02:00:00,4,23,3,42303,0
2022-04-23 03:00:00,4,23,4,42304,0
2022-04-23 04:00:00,4,23,5,42305,0
2022-04-23 05:00:00,4,23,6,42306,0.012
2022-04-23 06:00:00,4,23,7,42307,0.462
2022-04-23 07:00:00,4,23,8,42308,1.947
2022-04-23 08:00:00,4,23,9,42309,4.257
2022-04-23 09:00:00,4,23,10,42310,6.984
2022-04-23 10:00:00,4,23,11,42311,9.636
2022-04-23 11:00:00,4,23,12,42312,11.742
2022-04-23 12:00:00,4,23,13,42313,12.924
2022-04-23 13:00:00,4,23,14,42314,12.963
2022-04-23 14:00:00,4,23,15,42315,11.847
2022-04-23 15:00:00,4,23,16,42316,9.765
2022-04-23 16:00:00,4,23,17,42317,7.08
2022-04-23 17:00:00,4,23,18,42318,4.254
2022-04-23 18:00:00,4,23,19,42319,1.782
2022-04-23 19:00:00,4,23,20,42320,0.228
2022-04-23 20:00:00,4,23,21,42321,0
2022-04-23 21:00:00,4,23,22,42322,0
2022-04-23 22:00:00,4,23,23,42323,0
2022-04-23 23:00:00,4,23,24,42324,0
2022-04-24 00:00:00,4,24,1,42401,0
2022-04-24 01:00:00,4,24,2,42402,0
2022-04-24 02:00:00,4,24,3,42403,0
2022-04-24 03:00:00,4,24,4,42404,0
2022-04-24 04:00:00,4,24,5,42405,0
2022-04-24 05:00:00,4,24,6,42406,0.012
2022-04-24 06:00:00,4,24,7,42407,0.462
2022-04-24 07:00:00,4,24,8,42408,1.947
2022-04-24 08:00:00,4,24,9,42409,4.257
2022-04-24 09:00:00,4,24,10,42410,6.984
2022-04-24 10:00:00,4,24,11,42411,9.636
2022-04-24 11:00:00,4,24,12,42412,11.742
2022-04-24 12:00:00,4,24,13,42413,12.924
2022-04-24 13:00:00,4,24,14,42414,12.963
2022-04-24 14:00:00,4,24,15,42415,11.847
2022-04-24 15:00:00,4,24,16,42416,9.765
2022-04-24 16:00:00,4,24,17,42417,7.08
2022-04-24 17:00:00,4,24,18,42418,4.254
2022-04-24 18:00:00,4,24,19,42419,1.782
2022-04-24 19:00:00,4,24,20,42420,0.228
2022-04-24 20:00:00,4,24,21,42421,0
2022-04-24 21:00:00,4,24,22,42422,0
2022-04-24 22:00:00,4,24,23,42423,0
2022-04-24 23:00:00,4,24,24,42424,0
2022-04-25 00:00:00,4,25,1,42501,0
2022-04-25 01:00:00,4,25,2,42502,0
2022-04-25 02:00:00,4,25,3,42503,0
2022-04-25 03:00:00,4,25,4,42504,0
2022-04-25 04:00:00,4,25,5,42505,0
2022-04-25 05:00:00,4,25,6,42506,0.012
2022-04-25 06:00:00,4,25,7,42507,0.462
2022-04-25 07:00:00,4,25,8,42508,1.947
2022-04-25 08:00:00,4,25,9,42509,4.257
2022-04-25 09:00:00,4,25,10,42510,6.984
2022-04-25 10:00:00,4,25,11,42511,9.636
2022-04-25 11:00:00,4,25,12,42512,11.742
2022-04-25 12:00:00,4,25,13,42513,12.924
2022-04-25 13:00:00,4,25,14,42514,12.963
2022-04-25 14:00:00,4,25,15,42515,11.847
2022-04-25 15:00:00,4,25,16,42516,9.765
2022-04-25 16:00:00,4,25,17,42517,7.08
2022-04-25 17:00:00,4,25,18,42518,4.254
2022-04-25 18:00:00,4,25,19,42519,1.782
2022-04-25 19:00:00,4,25,20,42520,0.228
2022-04-25 20:00:00,4,25,21,42521,0
2022-04-25 21:00:00,4,25,22,42522,0
2022-04-25 22:00:00,4,25,23,42523,0
2022-04-25 23:00:00,4,25,24,42524,0
2022-04-26 00:00:00,4,26,1,42601,0
2022-04-26 01:00:00,4,26,2,42602,0
2022-04-26 02:00:00,4,26,3,42603,0
2022-04-26 03:00:00,4,26,4,42604,0
2022-04-26 04:00:00,4,26,5,42605,0
2022-04-26 05:00:00,4,26,6,42606,0.012
2022-04-26 06:00:00,4,26,7,42607,0.462
2022-04-26 07:00:00,4,26,8,42608,1.947
2022-04-26 08:00:00,4,26,9,42609,4.257
2022-04-26 09:00:00,4,26,10,42610,6.984
2022-04-26 10:00:00,4,26,11,42611,9.636
2022-04-26 11:00:00,4,26,12,42612,11.742
2022-04-26 12:00:00,4,26,13,42613,12.924
2022-04-26 13:00:00,4,26,14,42614,12.963
2022-04-26 14:00:00,4,26,15,42615,11.847
2022-04-26 15:00:00,4,26,16,42616,9.765
2022-04-26 16:00:00,4,26,17,42617,7.08
2022-04-26 17:00:00,4,26,18,42618,4.254
2022-04-26 18:00:00,4,26,19,42619,1.782
2022-04-26 19:00:00,4,26,20,42620,0.228
2022-04-26 20:00:00,4,26,21,42621,0
2022-04-26 21:00:00,4,26,22,42622,0
2022-04-26 22:00:00,4,26,23,42623,0
2022-04-26 23:00:00,4,26,24,42624,0
2022-04-27 00:00:00,4,27,1,42701,0
2022-04-27 01:00:00,4,27,2,42702,0
2022-04-27 02:00:00,4,27,3,42703,0
2022-04-27 03:00:00,4,27,4,42704,0
2022-04-27 04:00:00,4,27,5,42705,0
2022-04-27 05:00:00,4,27,6,42706,0.012
2022-04-27 06:00:00,4,27,7,42707,0.462
2022-04-27 07:00:00,4,27,8,42708,1.947
2022-04-27 08:00:00,4,27,9,42709,4.257
2022-04-27 09:00:00,4,27,10,42710,6.984
2022-04-27 10:00:00,4,27,11,42711,9.636
2022-04-27 11:00:00,4,27,12,42712,11.742
2022-04-27 12:00:00,4,27,13,42713,12.924
2022-04-27 13:00:00,4,27,14,42714,12.963
2022-04-27 14:00:00,4,27,15,42715,11.847
2022-04-27 15:00:00,4,27,16,42716,9.765
2022-04-27 16:00:00,4,27,17,42717,7.08
2022-04-27 17:00:00,4,27,18,42718,4.254
2022-04-27 18:00:00,4,27,19,42719,1.782
2022-04-27 19:00:00,4,27,20,42720,0.228
2022-04-27 20:00:00,4,27,21,42721,0
2022-04-27 21:00:00,4,27,22,42722,0
2022-04-27 22:00:00,4,27,23,42723,0
2022-04-27 23:00:00,4,27,24,42724,0
2022-04-28 00:00:00,4,28,1,42801,0
2022-04-28 01:00:00,4,28,2,42802,0
2022-04-28 02:00:00,4,28,3,42803,0
2022-04-28 03:00:00,4,28,4,42804,0
2022-04-28 04:00:00,4,28,5,42805,0
2022-04-28 05:00:00,4,28,6,42806,0.012
2022-04-28 06:00:00,4,28,7,42807,0.462
2022-04-28 07:00:00,4,28,8,42808,1.947
2022-04-28 08:00:00,4,28,9,42809,4.257
2022-04-28 09:00:00,4,28,10,42810,6.984
2022-04-28 10:00:00,4,28,11,42811,9.636
2022-04-28 11:00:00,4,28,12,42812,11.742
2022-04-28 12:00:00,4,28,13,42813,12.924
2022-04-28 13:00:00,4,28,14,42814,12.963
2022-04-28 14:00:00,4,28,15,42815,11.847
2022-04-28 15:00:00,4,28,16,42816,9.765
2022-04-28 16:00:00,4,28,17,42817,7.08
2022-04-28 17:00:00,4,28,18,42818,4.254
2022-04-28 18:00:00,4,28,19,42819,1.782
2022-04-28 19:00:00,4,28,20,42820,0.228
2022-04-28 20:00:00,4,28,21,42821,0
2022-04-28 21:00:00,4,28,22,42822,0
2022-04-28 22:00:00,4,28,23,42823,0
2022-04-28 23:00:00,4,28,24,42824,0
